SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE https://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
PAST SALE,May-17-2019,Single Family Residential,912 Baldwin Rd,Henrico,VA,23229,608500,5,3.0,Rollingwood,3519,12196,1954,933,173,,Sold,,,https://www.redfin.com/VA/Richmond/912-Baldwin-Rd-23229/home/59666609,CVRMLS,1909278,N,Y,37.590825,-77.547653
PAST SALE,July-6-2020,Single Family Residential,8910 Avalon Dr,Henrico,VA,23229,264750,3,1.5,Sharon Hills,1404,12196,1958,517,189,,Sold,,,https://www.redfin.com/VA/Richmond/8910-Avalon-Dr-23229/home/59665109,CVRMLS,2016185,N,Y,37.5901061,-77.5795611
MLS Listing,,Condo/Co-op,9105 Derbyshire Rd Unit A,Henrico,VA,23229,157000,1,1.0,Deerwood Condo,588,435,1964,2,267,167,Active,December-5-2021 02:00 PM,December-5-2021 04:00 PM,https://www.redfin.com/VA/Richmond/9105-Derbyshire-Rd-23229/unit-A/home/59666088,CVRMLS,2135787,N,Y,37.5880575,-77.5831139
MLS Listing,,Single Family Residential,8724 Holly Hill Rd,Henrico,VA,23229,345000,3,2.0,Ridgecrest,1245,12196,1956,3,277,,Active,,,https://www.redfin.com/VA/Richmond/8724-Holly-Hill-Rd-23229/home/59658480,CVRMLS,2134734,N,Y,37.5994875,-77.5699347
MLS Listing,,Single Family Residential,9409 Quioccasin Rd,Henrico,VA,23238,320000,4,2.5,Farmington,2068,11761,1962,4,155,,Active,December-5-2021 11:00 AM,December-5-2021 03:00 PM,https://www.redfin.com/VA/Richmond/9409-Quioccasin-Rd-23238/home/59657885,CVRMLS,2135177,N,Y,37.6070877,-77.5828132
MLS Listing,,Condo/Co-op,1503 Largo Rd #202,Henrico,VA,23238,168000,2,2.0,Regency Woods Condominiums,1239,1306,1977,6,136,338,Active,,,https://www.redfin.com/VA/Richmond/1503-Largo-Rd-23238/unit-202/home/59650437,CVRMLS,2135175,N,Y,37.6077891,-77.5859169
MLS Listing,,Single Family Residential,825 Westham Pkwy,Henrico,VA,23229,599950,4,3.5,Westham,3533,27007,1954,7,170,,Active,December-5-2021 01:00 PM,December-5-2021 03:00 PM,https://www.redfin.com/VA/Richmond/825-Westham-Pkwy-23229/home/59667158,CVRMLS,2134813,N,Y,37.5872613,-77.5428868
MLS Listing,,Single Family Residential,8965 Wishart Rd,Henrico,VA,23229,565000,4,2.5,Deer Lodge,2947,23522,1967,8,192,,Active,December-5-2021 12:00 PM,December-5-2021 02:00 PM,https://www.redfin.com/VA/Richmond/8965-Wishart-Rd-23229/home/59665216,CVRMLS,2134492,N,Y,37.5858304,-77.5852023
MLS Listing,,Condo/Co-op,6702 Southwalk Hts,Moseley,VA,23120,479950,4,3.0,Greenwich Walk At Foxcreek,2663,,2018,30,180,220,Active,,,https://www.redfin.com/VA/MOSELEY/6702-SOUTHWALK-HTS-23120/home/144151221,CVRMLS,2133616,N,Y,37.5926204,-77.5950956
MLS Listing,,Townhouse,1211 Hyde Ln,Henrico,VA,23229,850000,4,4.5,Grayson Hill,3822,5227,2007,32,222,349,Active,,,https://www.redfin.com/VA/Richmond/1211-Hyde-Ln-23229/home/59605645,CVRMLS,2132693,N,Y,37.5939861,-77.5913804
